Id,SalePrice
1763,177050.2557688869
1764,118406.07118282623
1765,159735.38670147964
1766,179894.24898524478
1767,213579.11802459572
1768,148084.4477944838
1769,170811.67071304243
1770,151217.00109976847
1771,127405.5725248856
1772,137345.60315171772
1773,127637.38049183859
1774,137239.25726536298
1775,140215.0162023557
1776,123713.53741929594
1777,108908.31998639624
1778,141877.98452825064
1779,118752.98938225761
1780,181826.4086920972
1781,133397.5497523863
1782,87461.89279733566
1783,140213.0614834935
1784,105767.06649834811
1785,120141.30642304398
1786,132311.13812081734
1787,166487.88319903833
1788,62796.69364604882
1789,99812.48192436148
1790,79597.27429172433
1791,181388.24309780952
1792,158113.6378754421
1793,124251.09052574713
1794,150392.16905835413
1795,138132.8891488847
1796,125033.47543607913
1797,111273.4550134915
1798,121348.90500111977
1799,110880.4083698328
1800,129250.79204415744
1801,128820.18110404289
1802,129397.39842332268
1803,148686.45136215852
1804,143733.9628778069
1805,136349.85761292098
1806,119138.72506213697
1807,127440.30376936354
1808,126314.75038337357
1809,124154.90615064862
1810,141390.0701649987
1811,94474.72402040263
1812,101205.80305644468
1813,124086.06232397883
1814,93165.49764283988
1815,57727.361246807144
1816,97864.47905039422
1817,115513.55453751628
1818,136111.0435506927
1819,125711.09043395285
1820,58256.72246574546
1821,107564.65701219672
1822,149565.73471620082
1823,46290.80695441382
1824,130875.3308443346
1825,135240.2244357836
1826,106875.40462777996
1827,103409.43510742548
1828,137541.7733006321
1829,115889.14294190746
1830,141038.4094423328
1831,156057.70368249435
1832,76990.9659420347
1833,132840.38326904687
1834,121318.88991221685
1835,127739.9630047079
1836,127349.57704627664
1837,86916.09239022715
1838,128005.00793034921
1839,90119.84509596608
1840,151666.75862446675
1841,143443.60653747883
1842,80964.98495739535
1843,130017.41050745833
1844,133118.2561562205
1845,140272.4807323517
1846,151812.4156327256
1847,171937.67449436637
1848,56921.476585654695
1849,108597.01343636095
1850,120893.08259610718
1851,159821.2855475341
1852,123985.45127238386
1853,125518.9105415525
1854,166304.06761705104
1855,141401.35861490906
1856,220210.4597845626
1857,148635.97987687544
1858,131624.14382394598
1859,118470.68489098412
1860,149582.30009952164
1861,118165.87368906476
1862,294870.65100103174
1863,273444.13233365736
1864,273468.8877903568
1865,337344.6486937061
1866,328400.87740570505
1867,231621.2079750881
1868,286620.66319864406
1869,202984.45231793154
1870,235374.27746467578
1871,242206.0414457287
1872,177151.7357617569
1873,241100.6176963001
1874,148481.83983769867
1875,206413.9180714833
1876,191876.81081141022
1877,213660.5444811634
1878,196991.69822316544
1879,134437.39440109525
1880,134718.9857728309
1881,239936.37401047966
1882,249426.68841369965
1883,188092.4787398527
1884,207448.24589140777
1885,255678.72972879917
1886,290668.7797172861
1887,207219.13278327906
1888,272639.4957951872
1889,169075.1915235609
1890,126164.8684855139
1891,137829.99879177831
1892,101170.97883799592
1893,132397.57082549017
1894,124581.346153671
1895,141220.04462905615
1896,127624.93901119991
1897,111237.73216105075
1898,113990.33767935024
1899,150744.64139139437
1900,153494.3531035547
1901,165863.2983316057
1902,151115.05989621303
1903,214748.25421570576
1904,139687.45142490804
1905,196066.4007293882
1906,152334.14072691815
1907,210208.25176555454
1908,108989.58976769388
1909,134137.39270293879
1910,122976.10941378129
1911,212610.36446285664
1912,322234.91560751485
1913,141418.11274401032
1914,58918.82103959752
1915,304745.92842234817
1916,67452.64403252382
1917,250477.2401134485
1918,143908.6048917206
1919,174071.14123260675
1920,150484.90245007174
1921,412887.02529313654
1922,325130.27917540737
1923,214616.41021888566
1924,231273.21329614814
1925,203994.20651236482
1926,385584.10938706406
1927,139009.90213024148
1928,151110.11822502778
1929,121811.01852835045
1930,125959.54947956536
1931,141564.98328909522
1932,144309.81475012173
1933,182461.8131105709
1934,179519.45547752728
1935,169022.52344056437
1936,192117.68986618696
1937,181904.65974727683
1938,172639.90968504982
1939,243396.13897450638
1940,192483.19228067395
1941,169913.57791304454
1942,184489.72951464535
1943,204071.77137015233
1944,339437.6337227334
1945,388545.5383879469
1946,139370.74488148795
1947,318601.8458284993
1948,161372.48903249626
1949,240155.51550374937
1950,183868.3919954735
1951,259290.7288781437
1952,215773.46991722466
1953,166468.00033614563
1954,186522.512708259
1955,132308.89883620737
1956,292436.5526716984
1957,156116.40165770464
1958,296776.31841833994
1959,139113.15720894115
1960,114776.39464777283
1961,118209.25886830143
1962,97171.72208397034
1963,103321.43329431688
1964,106089.67191852082
1965,144922.372200843
1966,142996.65150353697
1967,296969.72629274643
1968,418325.1983204474
1969,407957.6944887386
1970,438614.9666349943
1971,463089.1317393549
1972,376924.94075841305
1973,263358.40694946353
1974,326026.98357936647
1975,516442.5780845545
1976,274118.59434241283
1977,361724.41247968544
1978,368124.45214517845
1979,321423.5674631315
1980,208628.8345779599
1981,350588.74742475606
1982,222278.76257569875
1983,205487.04042927126
1984,172245.311200882
1985,216978.93575744503
1986,211787.87329168303
1987,179344.63499282414
1988,177720.95794043594
1989,189886.44714547473
1990,207884.62181945858
1991,234230.91776452967
1992,209843.59890341837
1993,172936.1395868541
1994,234834.71256802935
1995,185301.49111624513
1996,256401.9530470977
1997,314761.54282938485
1998,342844.95394470135
1999,272925.10886923486
2000,316472.4489271542
2001,269839.5268448482
2002,257909.1315041264
2003,255672.86754108063
2004,266846.3551653525
2005,230592.77228497513
2006,228009.80903344104
2007,247691.49645342297
2008,218120.88625778296
2009,190308.48221625292
2010,192540.98156055468
2011,142818.8583155268
2012,172930.7203422959
2013,181615.93937458016
2014,184163.12095177258
2015,203797.1423370787
2016,189865.68790453376
2017,198972.84366156353
2018,120051.7452559727
2019,132060.69356923827
2020,108405.24725266242
2021,103566.44861187064
2022,183111.57728705424
2023,139895.2522307773
2024,250598.49844792386
2025,375646.82147085015
2026,173611.05470906975
2027,158331.9572519664
2028,150933.96997121413
2029,167675.3122173186
2030,266277.97686762235
2031,233132.08673126204
2032,253500.54762507477
2033,258829.4365061964
2034,166984.65452580122
2035,217850.9726193375
2036,198134.1662181949
2037,202497.42485479466
2038,287554.59730708733
2039,230636.3300598594
2040,324831.47486714734
2041,291366.42969180737
2042,208458.39365926583
2043,174601.0950227681
2044,162234.4202354681
2045,212279.68282114627
2046,139765.38578720394
2047,146468.4797206564
2048,141814.81783998353
2049,141472.67004823615
2050,181384.5897127758
2051,106755.8825409022
2052,128932.91206859773
2053,150486.6824177628
2054,78452.62985337515
2055,158399.01839089266
2056,147359.5421017966
2057,118044.00145034745
2058,217951.67732373276
2059,134214.1357228711
2060,175077.05526798716
2061,174843.5620198112
2062,133645.48822132277
2063,115995.05569807858
2064,139362.1470916127
2065,121389.01356727364
2066,163660.72493612423
2067,111842.67666259846
2068,140270.31021247111
2069,85037.74835461876
2070,113589.06610512985
2071,94146.35740141624
2072,129563.85424830065
2073,134755.52895651906
2074,183425.69320933308
2075,150333.42406656855
2076,117911.0111723019
2077,157504.57555464667
2078,124238.64138705528
2079,134923.4434789015
2080,117012.97952630807
2081,125557.30137819375
2082,124945.2203240561
2083,143538.65211968232
2084,111675.61061576135
2085,121822.69976888
2086,111582.718463708
2087,126620.5993687509
2088,95561.60590305738
2089,79745.99874355098
2090,129412.95767391444
2091,118552.99038508967
2092,123751.86406448924
2093,124310.29316155938
2094,120014.10957187592
2095,146116.0124586922
2096,82184.42650479404
2097,97680.39250564162
2098,142877.56147645853
2099,50194.56861245646
2100,88876.56978444426
2101,114808.0169137316
2102,128737.44953835
2103,105821.26628965099
2104,136081.5469114488
2105,128817.05692232688
2106,68283.17090109125
2107,199413.18678223062
2108,115925.20266708237
2109,112724.62936964042
2110,128976.0376841288
2111,148630.82236318022
2112,135912.72436585187
2113,124067.37743817412
2114,113554.52406125708
2115,161619.68070633817
2116,115424.95809758152
2117,151361.38266798505
2118,123608.01442129645
2119,112840.42817643473
2120,113576.87177215083
2121,86883.5854860443
2122,106401.86306214644
2123,82396.50371898453
2124,160204.8931907259
2125,119974.16452373471
2126,148537.55542629256
2127,158977.32129318625
2128,123412.36671746749
2129,97724.40165629548
2130,136457.89625060523
2131,137065.54466312792
2132,117673.11410280326
2133,123334.68770463469
2134,121336.89720324105
2135,96661.03607133056
2136,78410.53647178347
2137,110099.42285679217
2138,133009.02894939497
2139,147865.25177598462
2140,140732.70164111754
2141,143064.49409265054
2142,126931.76256492584
2143,134430.53573798024
2144,117212.02395647252
2145,140381.9676423201
2146,162965.8573328693
2147,155739.17292005688
2148,130370.78326400349
2149,142118.28271934646
2150,233672.03670446563
2151,118139.72971755885
2152,170160.63915713967
2153,172020.27303417763
2154,106447.0997458172
2155,141719.94410514634
2156,259263.7086314222
2157,228625.1044623684
2158,232102.59553738977
2159,207545.8396815777
2160,176512.95492996802
2161,237546.6389115103
2162,381505.78100386524
2163,344532.77535866847
2164,244332.77237609637
2165,201842.575594913
2166,150930.3692071107
2167,215257.25017951202
2168,200187.04617711192
2169,195625.22473820217
2170,218551.10647281964
2171,153640.08594297658
2172,131517.02861766028
2173,164293.0976333503
2174,226097.64169911083
2175,291971.70046749146
2176,304483.92969484883
2177,237320.66193856468
2178,207018.61920817936
2179,140014.04149388775
2180,207547.06907066534
2181,189286.78890804425
2182,213919.5877021849
2183,190238.94236141164
2184,123706.45899849395
2185,114995.35142904836
2186,142015.22737444067
2187,152479.3332010914
2188,153784.1269762714
2189,254344.82665030248
2190,80620.44030807752
2191,85737.86749921949
2192,91893.20271313188
2193,107884.01347427013
2194,103067.59768800838
2195,111367.46843389154
2196,100365.0620529249
2197,112969.81148173724
2198,160224.6649989384
2199,167266.5665497922
2200,149590.22896324148
2201,148148.4697873316
2202,211090.3114175896
2203,148983.00438468216
2204,177978.81407870233
2205,121408.38156314055
2206,135803.40717149107
2207,206091.5762975491
2208,260297.9239404688
2209,229741.91485754726
2210,115891.8833226389
2211,117243.2297749136
2212,116543.55879682809
2213,105853.81471473182
2214,124516.89160747855
2215,104987.11325903231
2216,143367.87270108724
2217,60900.519552520964
2218,69794.45192101086
2219,66126.1513083957
2220,59584.54604300369
2221,305047.57130006736
2222,262967.82924504863
2223,273446.7271218478
2224,206260.22714924067
2225,121520.14492714901
2226,181834.43508056575
2227,202701.23997770116
2228,262416.9721951056
2229,247780.3515310113
2230,156767.30299838795
2231,218093.2141735092
2232,178279.36774943178
2233,178312.30865177995
2234,244762.99886293037
2235,214908.2266836631
2236,273770.55862507306
2237,331863.75202140183
2238,199869.5276680415
2239,105165.25217621333
2240,159658.87203152705
2241,156732.01884290765
2242,126199.68752772055
2243,128761.10346410619
2244,100918.72103186396
2245,96755.59473603992
2246,147962.29705849697
2247,105669.25317704212
2248,125908.84791537536
2249,124022.77217649702
2250,136339.86127633246
2251,101433.4349584776
2252,173175.7785094311
2253,153399.57011746662
2254,172110.00220892302
2255,182168.97700829818
2256,179699.1195957892
2257,200422.45887620418
2258,165441.7189178935
2259,174770.39371137065
2260,146217.74321187986
2261,192110.56923477488
2262,209087.18914938494
2263,354642.0051241016
2264,492849.90247003484
2265,170729.36608145846
2266,298446.99933956924
2267,368275.8804537616
2268,405801.8576256565
2269,146880.71876019533
2270,193666.1876925582
2271,225522.9769907914
2272,202207.9701872793
2273,164155.89649267044
2274,177409.92454785778
2275,156599.72557400572
2276,186448.2220719385
2277,181973.17011706208
2278,148278.88094345306
2279,125329.2325894268
2280,123818.82331769995
2281,165060.48050387338
2282,181864.42911027925
2283,103621.3047426233
2284,112469.19453064686
2285,142886.74214132057
2286,124880.68435593
2287,368567.5613610748
2288,272553.0943925516
2289,394293.9640361627
2290,459797.4503543614
2291,321707.270461529
2292,434257.2877404978
2293,488842.0753323671
2294,416085.21360460465
2295,465638.8843014279
2296,300250.0052713335
2297,317233.45487832517
2298,334177.6473504645
2299,383717.2991406217
2300,335547.7827338112
2301,289486.3926661321
2302,253003.62862637892
2303,248324.3360652827
2304,236241.84498712752
2305,189962.80491409294
2306,188586.3856210015
2307,191903.17314808114
2308,225045.41741288154
2309,284768.9251267036
2310,211143.90453452905
2311,200063.80487792866
2312,181457.50926455087
2313,175498.9688107078
2314,176285.0915168994
2315,179211.93077433598
2316,180420.15494831224
2317,184199.57570239314
2318,178480.512986735
2319,179848.79154572813
2320,183893.2161450526
2321,232328.5229641396
2322,175770.3049554816
2323,195712.55047434306
2324,164450.49561983885
2325,212086.99244642077
2326,171040.57451739098
2327,204249.2088171831
2328,220841.73700956427
2329,185051.47720212507
2330,177050.58889401643
2331,354449.1138420724
2332,406807.8317584757
2333,326878.45614663075
2334,260636.46281279615
2335,281257.1169457348
2336,313474.12969905505
2337,200702.68572452263
2338,287225.47114636813
2339,220932.4844322222
2340,403863.3296602923
2341,219775.60782781942
2342,243646.00887206796
2343,229514.03069474822
2344,218552.52447640657
2345,238749.5859401967
2346,215500.24995729004
2347,198688.63550289028
2348,238670.52540139804
2349,175333.4838960808
2350,287046.5745053091
2351,253878.8948567013
2352,252749.73618223416
2353,230371.50777312712
2354,128259.92458199953
2355,147145.2244656
2356,153575.2717253882
2357,189072.16675058653
2358,196241.10244290705
2359,134420.5322720404
2360,112732.73039110807
2361,142279.23651511112
2362,275194.27098937944
2363,139758.3728068649
2364,151189.32669106495
2365,215074.8842051847
2366,182857.37660779813
2367,208153.81843790188
2368,212746.02586989972
2369,217228.11995713794
2370,168912.88238943653
2371,166235.75817482697
2372,189438.5688225505
2373,276317.24114455876
2374,308943.6099158353
2375,255271.0352816689
2376,296798.15617627674
2377,356347.52241877484
2378,142658.1481395223
2379,195397.36422063375
2380,145358.64988859097
2381,167196.75598565012
2382,206331.15773016133
2383,203713.19836496306
2384,238048.66123743594
2385,161119.6739738003
2386,136145.92100506029
2387,137555.41540913796
2388,105079.18195301057
2389,121813.08980943708
2390,145099.787207758
2391,143447.05506384053
2392,117380.37153018717
2393,166374.1061996798
2394,145119.21085531614
2395,204478.34577903492
2396,146984.90988782086
2397,218203.15530100526
2398,126826.23886381926
2399,63315.45627686604
2400,56191.68012764303
2401,110724.69221244026
2402,139543.6949422474
2403,140628.0680090973
2404,152663.01835351085
2405,160646.9268148027
2406,143275.44023319546
2407,127535.53354147686
2408,147418.44967695235
2409,128396.47442659111
2410,166804.75928025483
2411,119106.22441057855
2412,153048.56012812714
2413,132627.29855494876
2414,147825.02444619933
2415,133375.32642802523
2416,127026.48323713393
2417,131317.98290463933
2418,129877.66816172109
2419,124470.01028718735
2420,122588.42403662078
2421,146435.80240757443
2422,112554.31435386228
2423,122181.19425568797
2424,149434.09442413144
2425,187595.24393737054
2426,126736.60250057832
2427,131909.1172314062
2428,171762.6120829729
2429,115260.78166116562
2430,131245.15486697425
2431,105729.00927655706
2432,144381.9359304528
2433,145506.37563999466
2434,134047.3550129611
2435,148231.64168455574
2436,107554.09541811016
2437,107189.30234347552
2438,122015.56526609075
2439,112185.66156673344
2440,123136.3042203924
2441,93207.05984144792
2442,99145.92362904476
2443,123684.29766951915
2444,130652.06203163942
2445,84618.52007812403
2446,129403.16744653054
2447,185915.14839080573
2448,127829.0502967836
2449,109036.32118025991
2450,150651.66995983227
2451,127813.3309255777
2452,200925.35292416398
2453,95048.40328900098
2454,123191.57395153175
2455,108312.16969822068
2456,134945.4111933584
2457,126858.68572819173
2458,121960.87521894924
2459,110164.90664148059
2460,134312.16435231382
2461,124222.25095490583
2462,137973.25461383702
2463,126292.9746311418
2464,166462.0569428925
2465,137184.7615286585
2466,111970.54332120862
2467,136207.15822937456
2468,78307.37465274362
2469,76932.96362626945
2470,185275.36742283695
2471,213703.89523890085
2472,163517.39771320333
2473,113280.47536039233
2474,74249.93628156476
2475,216553.23590748827
2476,118027.4581509569
2477,128396.32825881934
2478,149076.83843352206
2479,105841.37099308833
2480,145829.5852597288
2481,120844.14787596987
2482,124385.66355517606
2483,112000.35679177153
2484,119520.96790146072
2485,124842.49761598688
2486,147324.81358322277
2487,169677.53584744266
2488,157122.2997483172
2489,144564.15083622362
2490,141918.09869879438
2491,91484.45144637105
2492,188948.07343071263
2493,155616.9796882834
2494,148141.68515663152
2495,95632.72456080558
2496,242379.19317016244
2497,155317.57604321677
2498,110389.53280636651
2499,91264.12014250938
2500,122808.37677157737
2501,137767.25871364636
2502,145273.74830151594
2503,89672.50422331593
2504,166572.27425028247
2505,218703.0322196848
2506,246893.07947630508
2507,270008.28490559745
2508,247899.48172256953
2509,212978.81632858346
2510,219678.06900203985
2511,177259.02353755836
2512,202331.63367709325
2513,216409.874338503
2514,265348.89876413904
2515,147051.26091464204
2516,171244.17911554794
2517,143773.02888541188
2518,150494.63489487735
2519,226358.5939564008
2520,210422.2669068496
2521,187402.86101941435
2522,221264.4149424586
2523,117436.12192487814
2524,134724.71131245897
2525,140945.26870621592
2526,137357.19833160168
2527,117681.3157376424
2528,125032.66718401865
2529,135888.68239783205
2530,121674.9660737196
2531,255434.98327294042
2532,223641.8558276705
2533,193120.60699980063
2534,232963.17631268798
2535,307185.12427858124
2536,230964.3379644308
2537,236461.48327192332
2538,183133.6568163321
2539,187729.0958652052
2540,174751.44552861087
2541,184061.56766043045
2542,167711.6968693305
2543,125870.39397948472
2544,124901.30537790929
2545,136595.20293288148
2546,133117.70743586635
2547,135846.41364722681
2548,142034.8700785857
2549,155678.31611699116
2550,636359.6749352259
2551,140451.08206952477
2552,121989.41602151342
2553,78250.55995910506
2554,102635.65852919163
2555,110241.89073215748
2556,100744.18192796265
2557,106904.77294880793
2558,125487.66562468237
2559,144942.79774798875
2560,148443.404599647
2561,147187.33232975702
2562,138364.61055596158
2563,152781.23403097727
2564,195479.41621874805
2565,137934.61342036608
2566,157807.24669716132
2567,136920.08101602955
2568,196364.48603788455
2569,205178.10074603528
2570,114682.81475081302
2571,188161.13190562968
2572,154824.99553437208
2573,216372.06050603636
2574,298297.9454190515
2575,134274.18198055346
2576,124357.99965794821
2577,141577.8490928082
2578,88310.7612016686
2579,64412.75869670186
2580,102412.46108485406
2581,103420.24363748128
2582,102427.57573993772
2583,287772.046540969
2584,172766.51307960213
2585,182111.02627862996
2586,229861.4341558567
2587,199325.99971538488
2588,148806.74376714116
2589,147469.8618571316
2590,211025.26198144292
2591,229605.09571711466
2592,218329.91396892842
2593,252977.11173827943
2594,184613.18021054319
2595,196552.6023459789
2596,307070.4100054672
2597,184305.8174916971
2598,288090.9620061099
2599,322304.70395956817
2600,151843.63451256303
2601,138522.85681807608
2602,84643.6662441564
2603,93456.58285016513
2604,87331.10366178695
2605,83735.50693633352
2606,148672.9332704196
2607,195309.22277945225
2608,193095.56736591694
2609,173111.5412259401
2610,109958.8529442222
2611,132757.5128830122
2612,155948.1778879837
2613,135725.07507214413
2614,129737.39768794915
2615,157762.93296680285
2616,143057.1594764254
2617,172887.6591890795
2618,190258.5084213943
2619,195644.9730142599
2620,187174.4482560174
2621,174861.32123209228
2622,176961.67692380332
2623,245986.08376002684
2624,283777.4329206557
2625,314460.30382882385
2626,165558.0635483089
2627,166811.80502216864
2628,461767.7311929014
2629,489489.7405702543
2630,363306.59645986615
2631,463273.330910293
2632,420590.84465447447
2633,313812.0632457389
2634,420413.91416071256
2635,154007.97774997054
2636,182194.49165297474
2637,180785.7656234065
2638,269104.64692172373
2639,187051.04170712974
2640,152897.69827577518
2641,101893.2286521622
2642,186868.75585177913
2643,101338.38396807248
2644,126105.33611762564
2645,106199.60552663628
2646,97521.85281528273
2647,100285.14301075837
2648,141743.25059290158
2649,149582.03202945748
2650,139529.61769754215
2651,144258.4824029195
2652,419471.90069568687
2653,266417.0086516589
2654,254731.0514427096
2655,405994.7326369657
2656,322121.8108304235
2657,358869.42011102726
2658,308323.2324266483
2659,308735.8066089988
2660,355495.08854213735
2661,365455.39764497464
2662,374180.78055117023
2663,286807.4105798755
2664,270317.95151217584
2665,326368.88886632235
2666,288261.77088244545
2667,167877.49758441112
2668,181303.76608672124
2669,176898.28258464363
2670,264287.4712912851
2671,186261.60398773747
2672,184687.68969775617
2673,205370.2096480767
2674,202487.07605510636
2675,171208.30651718721
2676,190535.87441924954
2677,191740.06381583074
2678,244387.02389431302
2679,267258.3086974798
2680,278698.82788035343
2681,402560.66549243865
2682,323305.3749416627
2683,495695.23513869086
2684,312481.76624810114
2685,338974.1154763773
2686,264209.754158475
2687,335289.0228594666
2688,226372.95396947188
2689,214520.62795721073
2690,438295.4058326755
2691,184335.95864659527
2692,134082.94828774786
2693,194785.23715556887
2694,132516.11048787087
2695,190041.18033331548
2696,182950.1598482203
2697,181162.1890685803
2698,181597.43998436813
2699,173106.2565041414
2700,158478.4751254173
2701,155463.71520471494
2702,112450.38119195387
2703,126883.98779326832
2704,139118.1263476749
2705,117445.50436117838
2706,114787.65244443987
2707,124358.34252919571
2708,132270.32509554195
2709,106870.50738935868
2710,122290.3337211618
2711,294705.02512004744
2712,387517.50274830346
2713,170895.9035549026
2714,151013.07754363093
2715,167686.10393763555
2716,148240.03949899832
2717,188857.28853658334
2718,224379.34865336318
2719,156920.00368266014
2720,174777.87022372804
2721,137613.85337242423
2722,159790.42914601538
2723,142577.56606628932
2724,129593.24769780156
2725,134106.3409556023
2726,147943.67132431813
2727,175825.6358994186
2728,173139.5025017433
2729,147407.95737064694
2730,148494.37754647055
2731,126917.3307163524
2732,132874.93064601708
2733,156905.49579987692
